"id","current_age","retirement_age","birth_year","birth_month","gender","address","latitude","longitude","per_capita_income","yearly_income","total_debt","credit_score","num_credit_cards","retirement_status","age_group","Debt_to_Income_Ratio","credit_limit_user"
1824,23,65,1996,7,"Male","374 East Lane",40.44,-86.91,24737,50433,97029,838,3,"Not Retired","18-30",1.92391886264946,37887
340,20,63,1999,8,"Male","51 George Avenue",47.3,-122.37,25363,51713,86165,809,1,"Not Retired","18-30",1.66621545839537,65
650,45,65,1974,8,"Male","3916 Tenth Boulevard",32.75,-97.33,11876,24215,28552,707,6,"Not Retired","31-45",1.17910386124303,33547
762,49,59,1970,9,"Male","813 Fifth Boulevard",40.63,-82.96,18293,37298,52134,683,1,"Not Retired","46-60",1.39776931738967,13569
1061,25,67,1994,12,"Male","8931 Norfolk Drive",33.44,-111.8,19844,40457,68826,739,1,"Not Retired","18-30",1.70121363422893,15358
1931,58,72,1961,6,"Male","8996 Third Street",42.41,-71.16,40694,82974,181429,503,2,"Not Retired","46-60",2.18657651794538,26850
702,46,68,1973,7,"Female","33 Tenth Street",40.84,-73.4,34873,71103,136853,721,4,"Not Retired","46-60",1.92471485028761,35256
918,43,75,1976,5,"Female","5528 Lake Lane",40.32,-80.21,14320,29194,10895,703,2,"Not Retired","31-45",0.373193121874358,22900
1137,52,67,1967,10,"Male","8824 Hillside Avenue",35.32,-82.46,16410,33465,98713,669,3,"Not Retired","46-60",2.94973853279546,32669
66,20,71,1999,6,"Female","69 Norfolk Avenue",41.23,-80.81,15361,31314,40331,721,4,"Not Retired","18-30",1.28795426965575,56024
1406,36,68,1983,7,"Male","57 Pine Boulevard",36.12,-95.91,11633,23718,1386,712,2,"Not Retired","31-45",0.0584366304072856,15531
437,46,66,1973,6,"Female","9528 Hill Street",39.04,-76.49,35645,72670,28915,718,3,"Not Retired","46-60",0.397894591991193,80587
806,24,67,1995,4,"Female","8251 Park Lane",40.11,-83.13,38243,77972,6128,686,3,"Not Retired","18-30",0.0785923151900682,70582
891,38,66,1981,10,"Female","177 Maple Boulevard",35.44,-94.35,17093,34854,40722,746,5,"Not Retired","31-45",1.16835944224479,69305
1191,25,69,1994,12,"Female","299 Oak Boulevard",45.19,-123.24,18098,36902,60538,711,1,"Not Retired","18-30",1.6405072895778,12586
701,28,59,1991,12,"Female","7087 Plum Street",27.75,-82.64,26476,53984,76118,701,1,"Not Retired","18-30",1.41001037344398,11800
1147,80,69,1939,3,"Male","614 Spruce Avenue",40.6,-74.76,46827,104692,6955,704,2,"Retired","60+",0.0664329652695526,39850
1625,24,66,1995,5,"Female","625 Washington Lane",47.67,-122.18,49629,101191,290730,659,1,"Not Retired","18-30",2.87308159816584,97
1664,38,66,1981,10,"Male","311 Fifth Drive",42.27,-83.73,34119,69566,50003,791,4,"Not Retired","31-45",0.718785038668315,97472
1273,21,71,1998,4,"Male","966 Sussex Boulevard",41.88,-87.97,24223,49382,43126,762,1,"Not Retired","18-30",0.873314163055364,11700
1009,41,65,1979,1,"Female","9059 Eighth Avenue",36.01,-82.15,14093,28733,0,702,3,"Not Retired","31-45",0,38330
1341,87,72,1932,8,"Male","4713 First Boulevard",41.15,-85.48,19914,30349,2985,686,4,"Retired","60+",0.0983557942601074,64700
925,31,68,1988,3,"Male","4165 Valley Avenue",38.76,-89.97,28710,58538,93153,610,1,"Not Retired","31-45",1.59132529297209,77
824,32,66,1987,8,"Female","38 Catherine Boulevard",27.75,-82.64,18100,36901,23293,695,4,"Not Retired","31-45",0.631229505975448,21978
563,70,65,1950,1,"Male","3485 Federal Avenue",39.87,-75.92,24725,49531,6707,737,6,"Retired","60+",0.135410147180554,76795
1612,68,66,1951,8,"Male","198 Main Boulevard",41.83,-87.68,20649,35370,14777,562,1,"Retired","60+",0.417783432287249,12700
1700,45,62,1975,1,"Female","891 Fourth Avenue",40.81,-81.93,18962,38666,116783,822,1,"Not Retired","31-45",3.02030207417369,4600
963,24,70,1995,12,"Female","8094 Catherine Lane",42.63,-71.32,20458,41714,54541,687,3,"Not Retired","18-30",1.30749868149782,44023
904,32,66,1987,8,"Male","41 Plum Boulevard",37.96,-76.51,12018,24505,52405,759,1,"Not Retired","31-45",2.13854315445827,5600
1586,43,65,1977,1,"Male","2974 Grant Avenue",40.66,-73.7,27778,56640,104134,672,4,"Not Retired","31-45",1.83852401129943,55787
1286,53,67,1966,10,"Female","456 Lincoln Boulevard",42.76,-78.74,30202,61578,85383,602,2,"Not Retired","46-60",1.3865828705057,52378
719,53,66,1966,11,"Female","1959 Forest Street",42.27,-89.06,24589,50139,109623,767,3,"Not Retired","46-60",2.18638185843355,45927
1469,21,68,1998,12,"Male","74 Hill Avenue",39.12,-97.7,16990,34646,54205,759,1,"Not Retired","18-30",1.56453847486001,16
930,22,65,1998,1,"Male","5274 Martin Luther King Lane",32.75,-97.33,12274,25024,29227,691,2,"Not Retired","18-30",1.16795875959079,14146
1814,41,68,1979,1,"Female","136 South Street",41.83,-87.68,16114,32856,26535,703,3,"Not Retired","31-45",0.807615047479912,29754
1723,41,66,1978,10,"Female","560 Summit Street",39.16,-89.48,17696,36080,80443,839,3,"Not Retired","31-45",2.22957317073171,25673
1377,32,68,1987,11,"Female","593 Washington Drive",32.91,-96.62,14535,29637,56446,569,3,"Not Retired","31-45",1.90457873603941,26072
470,56,65,1964,2,"Male","281 Martin Luther King Avenue",35.14,-96.49,14004,28553,94214,747,3,"Not Retired","46-60",3.29961825377368,16085
1804,18,65,2001,9,"Male","1335 Norfolk Drive",41.56,-70.55,21335,43499,108468,701,4,"Not Retired","18-30",2.49357456493253,22558
229,35,57,1984,6,"Female","47428 First Boulevard",41.8,-91.49,29059,59248,173887,725,5,"Not Retired","31-45",2.93490075614367,98086
1512,44,65,1975,6,"Male","6995 North Drive",39.77,-86.14,32865,67008,81402,778,8,"Not Retired","31-45",1.21481017191977,177723
1543,31,68,1988,10,"Female","5857 12th Avenue",34.14,-118.46,51976,105963,106266,684,4,"Not Retired","31-45",1.00285948868945,171026
147,30,66,1989,4,"Male","4096 Sussex Avenue",32.35,-86.28,27653,56383,130152,800,4,"Not Retired","18-30",2.3083553553376,52019
1941,38,78,1981,8,"Male","2867 Federal Drive",33.14,-95.95,18934,38609,27463,740,3,"Not Retired","31-45",0.711310834261442,30978
901,48,66,1971,9,"Male","96 11th Street",30.44,-87.18,17987,36671,39882,850,3,"Not Retired","46-60",1.08756237899157,13988
191,28,65,1991,10,"Male","654 Elm Drive",33.71,-84.53,19550,39860,112825,728,1,"Not Retired","18-30",2.8305318615153,24079
12,18,63,2002,2,"Female","345 George Avenue",38.06,-78.9,18531,37785,58187,748,1,"Not Retired","18-30",1.53994971549557,10058
1828,50,68,1969,6,"Male","35 Hillside Drive",41.83,-87.68,0,2466,5521,711,2,"Not Retired","46-60",2.23884833738848,2186
29,68,60,1951,8,"Female","318 Spruce Boulevard",42.47,-70.96,18682,27358,13557,665,2,"Retired","60+",0.495540609693691,18813
181,26,65,1994,1,"Female","118 12th Avenue",33.86,-84.68,25025,51024,181184,602,1,"Not Retired","18-30",3.55095641266855,13700
995,40,64,1979,5,"Female","1752 Martin Luther King Avenue",35.46,-97.51,49868,101679,307856,592,1,"Not Retired","31-45",3.02772450555179,19097
1218,20,71,1999,6,"Male","982 Plum Boulevard",33.92,-118.2,13632,27801,0,754,1,"Not Retired","18-30",0,12874
186,61,69,1958,11,"Female","49 Bayview Lane",36.1,-115.02,18897,38536,72299,705,1,"Not Retired","60+",1.87614178949554,8900
171,43,70,1976,5,"Female","5194 Grant Street",34.83,-82.37,24314,49577,142314,694,3,"Not Retired","31-45",2.8705649797285,34184
1401,24,71,1995,11,"Male","9713 Fourth Lane",36.81,-119.75,17985,36672,49660,739,2,"Not Retired","18-30",1.35416666666667,25769
1314,43,70,1976,11,"Male","857 Jefferson Avenue",29.7,-98.11,19325,39404,71859,723,5,"Not Retired","31-45",1.82364734544716,68083
1560,61,60,1958,5,"Female","1861 Fourth Boulevard",42.61,-94.14,18849,18452,16827,741,6,"Retired","60+",0.911933665727292,51692
613,39,69,1980,9,"Female","7549 Fourth Lane",41.87,-88.01,27741,56562,111495,712,4,"Not Retired","31-45",1.97119974541211,92986
346,90,74,1929,11,"Female","495 Ocean View Lane",34.43,-119.68,25249,48580,1785,687,7,"Retired","60+",0.0367435158501441,114273
812,41,67,1978,4,"Female","6946 Park Drive",42.78,-72.48,20338,41469,119423,659,1,"Not Retired","31-45",2.87981383684198,2400
13,52,61,1967,6,"Female","4222 Ocean View Drive",37.89,-85.96,15879,32378,65919,588,4,"Not Retired","46-60",2.0359194514794,24593
602,57,67,1963,1,"Male","46 South Street",36.34,-79.67,16888,34437,0,681,4,"Not Retired","46-60",0,60578
657,83,68,1936,11,"Female","2780 Martin Luther King Drive",44.45,-95.78,20697,33897,533,705,4,"Retired","60+",0.0157241053780571,79103
909,38,64,1981,5,"Male","215 Ocean View Drive",47.11,-122.76,24044,49023,66148,583,5,"Not Retired","31-45",1.3493258266528,52473
183,24,65,1995,12,"Female","84 Second Lane",41.83,-87.68,18937,38609,39867,798,3,"Not Retired","18-30",1.03258307648476,31030
1792,18,68,2001,11,"Female","1987 Hillside Lane",44.02,-72.23,15062,30712,38054,723,2,"Not Retired","18-30",1.23905965095077,22596
1599,22,68,1997,7,"Male","71 Madison Street",31.84,-106.43,16011,32645,59851,790,3,"Not Retired","18-30",1.83338949303109,40176
1267,81,65,1938,10,"Female","9574 Ocean Drive",47.83,-122.32,28248,31912,2182,630,4,"Retired","60+",0.0683755327149662,61894
411,30,67,1990,1,"Male","649 Sussex Street",43.97,-75.91,18401,37521,65701,775,2,"Not Retired","18-30",1.75104608086138,37251
350,62,70,1957,8,"Female","102 Seventh Avenue",39.14,-76.77,28673,58463,141151,737,4,"Not Retired","60+",2.41436464088398,83260
1323,36,68,1983,3,"Female","28 Second Boulevard",32.34,-108.7,15407,31414,42233,719,4,"Not Retired","31-45",1.34440058572611,54094
934,32,63,1987,12,"Female","2017 Ninth Drive",42.38,-76.39,20159,41106,106963,762,3,"Not Retired","31-45",2.6021262102856,14355
421,53,67,1967,1,"Female","595 Valley Stream Drive",41.97,-91.66,22502,45876,58252,790,7,"Not Retired","46-60",1.26977068619758,137906
223,37,67,1982,10,"Female","3748 Mountain View Drive",38.78,-121.37,28760,58637,87340,803,6,"Not Retired","31-45",1.48950321469379,59602
1402,35,63,1984,10,"Male","626 Federal Drive",34.72,-92.35,47364,96574,265319,590,3,"Not Retired","31-45",2.74731294137138,92444
1650,18,67,2002,2,"Male","701 Pine Drive",40.71,-74.06,21642,44128,142368,687,3,"Not Retired","18-30",3.22625090645395,32988
354,77,72,1942,8,"Female","9 Plum Boulevard",38.86,-104.76,22185,31942,11845,713,6,"Retired","60+",0.370828376432284,113744
314,27,66,1992,6,"Male","1039 Bayview Drive",39,-77.4,28410,57927,87736,557,1,"Not Retired","18-30",1.51459595698034,19800
1457,20,66,1999,6,"Male","11162 Oak Drive",41.57,-93.61,22425,45725,102164,688,4,"Not Retired","18-30",2.23431383269546,49122
1613,39,65,1980,12,"Male","4784 Park Boulevard",44.44,-69.83,21647,44134,0,792,4,"Not Retired","31-45",0,34152
945,19,66,2001,2,"Male","751 Birch Avenue",32.79,-117.25,27748,56579,79726,705,2,"Not Retired","18-30",1.40910938687499,24600
586,37,63,1983,2,"Male","372 12th Boulevard",35.57,-82.54,22983,46864,58954,751,4,"Not Retired","31-45",1.25798053943325,66490
119,44,67,1975,9,"Female","60 Little Creek Avenue",36.16,-115.28,27761,56605,87970,624,3,"Not Retired","31-45",1.55410299443512,36496
1312,31,66,1988,4,"Female","5190 Grant Street",37.3,-121.8,25115,51209,76900,765,1,"Not Retired","31-45",1.50168915620301,10599
1529,51,69,1968,4,"Male","310 Birch Avenue",26.23,-80.13,37424,76305,112785,692,3,"Not Retired","46-60",1.4780813839198,130857
326,18,61,2001,3,"Male","644 Birch Avenue",40.26,-80.18,30076,61325,83899,652,1,"Not Retired","18-30",1.36810436200571,15569
1596,42,69,1977,3,"Male","188 Washington Avenue",34.28,-118.44,15583,31772,17286,734,4,"Not Retired","31-45",0.54406395568425,29657
714,61,67,1958,10,"Female","72 Second Street",45.34,-122.66,35992,73383,155191,760,2,"Not Retired","60+",2.11480860689806,161
887,55,66,1964,4,"Male","3999 West Lane",42.25,-71.9,26137,53287,51026,816,4,"Not Retired","46-60",0.957569388406178,57050
1425,88,67,1931,4,"Female","95 Sixth Avenue",35.33,-89.88,19115,19225,1644,809,8,"Retired","60+",0.0855136540962289,48439
1645,62,65,1957,11,"Female","58 Federal Lane",41.47,-81.85,29692,60541,160456,716,3,"Not Retired","60+",2.6503691713054,53849
1863,44,61,1975,12,"Female","25 Hill Drive",42.29,-85.22,21639,44124,107162,850,1,"Not Retired","31-45",2.42865560692594,1298
1576,88,65,1932,1,"Female","2947 Lake Lane",42.66,-83.38,24578,36764,839,712,8,"Retired","60+",0.0228212381677728,86883
1268,47,63,1972,9,"Male","857 Catherine Avenue",34.2,-86.15,14516,29597,44388,513,4,"Not Retired","46-60",1.49974659593878,41772
1565,37,66,1983,1,"Female","33 Mill Street",39.09,-84.51,18959,38656,47523,584,1,"Not Retired","31-45",1.22938224337748,2000
1842,45,64,1974,10,"Male","41307 Main Lane",35.11,-106.62,15385,31373,58481,637,2,"Not Retired","31-45",1.86405507920824,6117
664,22,68,1997,4,"Female","751 Fifth Street",40.86,-76.78,16519,33681,78326,697,2,"Not Retired","18-30",2.32552477658027,3684
485,39,64,1980,10,"Male","6889 Summit Lane",35.48,-120.92,18740,38211,84427,665,2,"Not Retired","31-45",2.20949464813797,24841
244,40,62,1979,7,"Female","8100 Hill Avenue",30.58,-84.58,13144,26802,43444,638,2,"Not Retired","31-45",1.62092381165585,15600
145,58,65,1962,1,"Female","645 Hillside Lane",36.18,-82.07,12427,25334,182,696,3,"Not Retired","46-60",0.00718402147311913,23240
866,34,67,1985,3,"Male","4591 Third Drive",40.43,-79.97,30361,61904,125358,639,3,"Not Retired","31-45",2.02503876970794,21314
1424,101,68,1918,5,"Female","887 Third Boulevard",35.13,-112.99,13086,15348,1396,761,4,"Retired","60+",0.090956476413865,26341
427,44,66,1975,11,"Female","33 Pine Lane",36.15,-85.5,15955,32527,74331,705,3,"Not Retired","31-45",2.28520921080948,22911
684,51,63,1969,2,"Male","1246 11th Boulevard",26.14,-80.13,21661,44170,90049,661,7,"Not Retired","46-60",2.03869141951551,107089
1643,28,64,1991,6,"Female","233 Oak Drive",45.47,-122.37,22599,46077,101450,686,1,"Not Retired","18-30",2.20174924582764,22
1300,58,66,1961,3,"Male","4988 Ocean View Lane",31.13,-93.27,11324,23092,20545,752,4,"Not Retired","46-60",0.889702061319938,30327
283,19,69,2000,11,"Male","74 Birch Avenue",40.75,-103.06,15064,30710,30956,680,2,"Not Retired","18-30",1.00801042005861,12300
355,22,62,1997,11,"Female","415 Madison Boulevard",35.87,-96.05,19856,40491,81879,691,2,"Not Retired","18-30",2.02215307105283,22325
1669,44,62,1975,5,"Male","6308 Maple Avenue",38.66,-121.62,25234,51454,151162,698,4,"Not Retired","31-45",2.9378085280056,29272
937,47,63,1973,1,"Female","430 Sixth Avenue",41.01,-73.84,46169,94133,189899,603,1,"Not Retired","46-60",2.01734779514092,9230
845,58,72,1961,8,"Male","860 Seventh Avenue",30.42,-86.61,18005,36710,116794,786,5,"Not Retired","46-60",3.18153091800599,65363
1518,62,70,1957,8,"Male","313 Martin Luther King Boulevard",34.47,-86.8,18533,37785,81500,745,3,"Not Retired","60+",2.15694058488818,33500
1591,58,66,1961,6,"Female","2200 Third Drive",48.28,-122.62,16537,33717,58236,698,6,"Not Retired","46-60",1.72719992881929,64521
1172,50,64,1970,2,"Male","5154 Sixth Avenue",38.02,-121.3,14709,29994,100834,769,1,"Not Retired","46-60",3.36180569447223,6000
1629,42,63,1977,6,"Female","53789 Bayview Street",26.14,-80.13,14430,29422,58679,598,1,"Not Retired","31-45",1.99439195160084,18776
675,40,67,1980,1,"Male","42 Martin Luther King Drive",39.92,-77.8,17405,35489,91995,724,5,"Not Retired","31-45",2.59221167122207,50948
577,28,65,1992,1,"Female","769 Madison Drive",32.07,-110.92,16238,33106,108695,763,2,"Not Retired","18-30",3.28324170845164,26436
854,26,65,1994,2,"Female","3716 North Boulevard",41.64,-88.44,29281,59699,71110,688,1,"Not Retired","18-30",1.19114223018811,24826
1261,58,70,1961,7,"Male","610 Oak Street",45.54,-122.64,33737,68787,171854,527,1,"Not Retired","46-60",2.49834997892044,27091
1227,65,67,1954,11,"Female","727 Eighth Lane",42.37,-83.46,33031,67344,7049,804,4,"Not Retired","60+",0.104671537182229,55299
840,68,64,1952,1,"Female","651 Fourth Avenue",37.74,-122.44,51692,88432,63075,694,6,"Retired","60+",0.71325990591641,124373
733,36,68,1983,7,"Male","895 Lexington Lane",31.49,-97.23,26061,53138,153374,606,4,"Not Retired","31-45",2.88633369716587,40582
454,88,65,1931,4,"Female","9192 Birch Lane",46.87,-96.81,22214,38523,49,751,5,"Retired","60+",0.00127196739610103,114805
961,76,63,1944,2,"Male","3031 Essex Street",28.2,-82.59,34909,26660,28332,721,4,"Retired","60+",1.06271567891973,106062
768,53,67,1966,10,"Female","709 River Lane",40.13,-75.06,34043,69412,177225,620,1,"Not Retired","46-60",2.55323287039705,11105
817,26,67,1993,5,"Male","91 Lake Street",30.06,-89.93,32314,65888,162364,803,2,"Not Retired","18-30",2.46424235065566,62937
78,37,63,1983,1,"Male","5320 Mountain View Street",33.95,-118.29,12362,25205,65179,688,1,"Not Retired","31-45",2.58595516762547,83
1334,38,65,1981,4,"Female","17 Tenth Avenue",43,-78.87,19433,39627,47793,718,4,"Not Retired","31-45",1.20607161783632,50821
1610,42,66,1978,1,"Female","12150 Mill Boulevard",32.32,-90.2,13717,27967,50159,690,2,"Not Retired","31-45",1.79350663281725,15180
108,50,68,1969,11,"Female","373 Sussex Drive",31.44,-93.45,18709,38142,0,768,4,"Not Retired","46-60",0,57708
1308,36,67,1984,2,"Female","28 Lexington Drive",47.36,-122.1,28919,58964,71890,619,1,"Not Retired","31-45",1.21921850620718,14800
780,74,66,1945,11,"Male","41 Rose Lane",42.35,-71.22,56720,58378,73124,652,1,"Retired","60+",1.25259515570934,43
1340,53,68,1966,8,"Male","815 Hillside Drive",29.76,-95.38,26420,53872,64269,691,5,"Not Retired","46-60",1.19299450549451,79544
1888,75,59,1944,6,"Female","7854 Plum Avenue",44.65,-93.17,28429,41513,15899,748,3,"Retired","60+",0.382988461445812,64775
247,49,69,1970,7,"Female","704 East Drive",30.21,-93.2,26772,54587,69070,761,6,"Not Retired","46-60",1.26531958158536,103393
238,22,62,1997,6,"Male","9261 Little Creek Lane",41.41,-82.31,20400,41595,54451,675,1,"Not Retired","18-30",1.30907561004928,5600
915,44,64,1975,4,"Male","936 Mill Street",43.08,-76.37,22047,44953,97076,728,1,"Not Retired","31-45",2.1594999221409,9609
1927,28,65,1991,5,"Male","35 Sixth Boulevard",41.07,-85.13,17264,35199,68569,739,2,"Not Retired","18-30",1.94803829654252,12256
1658,28,59,1991,3,"Female","8128 Hillside Avenue",41.84,-87.75,13891,28324,62363,695,2,"Not Retired","18-30",2.20177234853834,12636
1208,38,72,1981,9,"Male","9541 Ocean View Drive",40.59,-77.57,16375,33387,69066,526,3,"Not Retired","31-45",2.0686494743463,25007
1255,24,67,1995,9,"Male","9614 Ocean View Drive",35.37,-85.38,15209,31006,71031,681,2,"Not Retired","18-30",2.29087918467393,22903
85,29,60,1990,4,"Male","8016 Norfolk Drive",34.92,-76.89,16006,32636,42290,782,1,"Not Retired","18-30",1.29580830984189,9953
1382,58,65,1961,7,"Male","16 Eighth Lane",32.79,-96.76,12693,25883,44404,706,4,"Not Retired","46-60",1.71556620175405,22369
1932,26,60,1993,12,"Female","15 Valley Stream Drive",32.59,-116.58,9352,19069,23153,658,1,"Not Retired","18-30",1.21416959463003,405
1217,59,66,1960,12,"Female","584 Bayview Street",33.62,-112,22070,44992,53368,785,3,"Not Retired","46-60",1.18616642958748,42822
514,58,72,1961,8,"Male","967 Norfolk Avenue",28.08,-80.6,15840,32295,72357,698,4,"Not Retired","46-60",2.24050162563864,53519
232,57,66,1962,5,"Female","186 First Drive",41.58,-73.8,33919,69159,135111,786,3,"Not Retired","46-60",1.95362859497679,83208
445,42,59,1977,12,"Female","9864 Fifth Lane",43.88,-85.8,6201,12643,19299,645,1,"Not Retired","31-45",1.52645732816578,3628
1206,34,65,1985,9,"Female","862 11th Drive",37.89,-122.03,42685,87030,161964,727,3,"Not Retired","31-45",1.86101344364012,105964
1276,82,66,1937,6,"Female","7236 South Boulevard",41.83,-87.68,25365,41793,1141,730,5,"Retired","60+",0.0273012226927954,92463
875,39,71,1981,2,"Male","5944 Grant Avenue",33.23,-87.54,20553,41907,87163,728,4,"Not Retired","31-45",2.07991504999165,56489
1546,48,61,1971,11,"Male","70 Second Drive",43.3,-71.33,19781,40336,144284,668,4,"Not Retired","46-60",3.57705275684252,27674
422,19,62,2000,11,"Female","5378 Lafayette Avenue",39.98,-82.98,15539,31683,46987,817,4,"Not Retired","18-30",1.48303506612379,26570
