id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,retirement_status,age_group,Debt_to_Income_Ratio,id.y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,PIN_Change_Due
970,42,66,1977,11,Male,1942 Rose Avenue,29.1,-81,21916,44681,42011,770,3,Not Retired,31-45,0.9402430563326694,1464,Mastercard,Credit,5637149260486793,07/2022,630,YES,2,4900,2020-02-01T00:00:00Z,2020,No
381,26,69,1994,2,Male,5101 Birch Lane,38.72,-90.47,25163,51306,68198,675,1,Not Retired,18-30,1.3292402448056757,1465,Mastercard,Credit,5115700923413241,04/2022,587,NO,1,18100,2020-02-01T00:00:00Z,2020,No
1134,18,59,2002,2,Female,7 11th Drive,29.45,-98.5,12677,25847,46379,568,1,Not Retired,18-30,1.7943668510852324,388,Amex,Credit,324640473359364,03/2024,659,YES,2,7200,2020-01-01T00:00:00Z,2020,No
1296,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Not Retired,46-60,1.9948589422273633,3708,Mastercard,Debit,5033428838471726,02/2020,546,YES,2,22660,2004-07-01T00:00:00Z,2007,Yes
1296,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Not Retired,46-60,1.9948589422273633,3087,Discover,Credit,6969946254132652,12/2022,588,YES,1,19800,2011-05-01T00:00:00Z,2011,Yes
1296,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Not Retired,46-60,1.9948589422273633,67,Mastercard,Credit,5181226307106931,11/2024,820,YES,2,15500,2005-01-01T00:00:00Z,2014,Yes
1296,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Not Retired,46-60,1.9948589422273633,80,Visa,Debit (Prepaid),4310689470082080,06/2023,458,YES,1,13,2005-01-01T00:00:00Z,2008,Yes
1296,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Not Retired,46-60,1.9948589422273633,3665,Mastercard,Debit,5051066154001741,06/2021,526,YES,2,4317,2001-07-01T00:00:00Z,2011,Yes
1880,61,66,1958,11,Male,8001 Essex Boulevard,43.06,-87.96,15487,31579,52419,771,3,Not Retired,60+,1.6599322334462776,2014,Mastercard,Debit,5456915066505066,12/2021,553,NO,1,14719,2000-03-01T00:00:00Z,2008,Yes
1880,61,66,1958,11,Male,8001 Essex Boulevard,43.06,-87.96,15487,31579,52419,771,3,Not Retired,60+,1.6599322334462776,4906,Mastercard,Debit,5132664334960880,05/2021,593,YES,1,9532,2017-09-01T00:00:00Z,2017,Yes
1880,61,66,1958,11,Male,8001 Essex Boulevard,43.06,-87.96,15487,31579,52419,771,3,Not Retired,60+,1.6599322334462776,3757,Mastercard,Credit,5752873844240568,03/2020,486,YES,1,10900,2006-07-01T00:00:00Z,2014,Yes
322,47,65,1972,10,Male,708 George Street,31.22,-84.21,13759,28055,12475,829,3,Not Retired,46-60,0.4446622705400107,5365,Mastercard,Credit,5494228198326752,09/2024,428,YES,2,6200,2001-11-01T00:00:00Z,2012,Yes
322,47,65,1972,10,Male,708 George Street,31.22,-84.21,13759,28055,12475,829,3,Not Retired,46-60,0.4446622705400107,5425,Mastercard,Debit,5789639625525459,12/2012,43,YES,2,2903,2005-11-01T00:00:00Z,2011,Yes
322,47,65,1972,10,Male,708 George Street,31.22,-84.21,13759,28055,12475,829,3,Not Retired,46-60,0.4446622705400107,5758,Mastercard,Debit,5392957769023387,10/2020,803,YES,2,4355,1999-12-01T00:00:00Z,2010,Yes
461,42,68,1977,12,Female,28 Hillside Boulevard,42.3,-83.48,32078,65403,80057,784,4,Not Retired,31-45,1.2240570004434048,5482,Mastercard,Debit,5182820825620434,04/2021,126,YES,1,28963,2007-11-01T00:00:00Z,2012,Yes
461,42,68,1977,12,Female,28 Hillside Boulevard,42.3,-83.48,32078,65403,80057,784,4,Not Retired,31-45,1.2240570004434048,3172,Mastercard,Debit,5102353988152905,12/2022,667,YES,2,20913,2016-05-01T00:00:00Z,2016,Yes
461,42,68,1977,12,Female,28 Hillside Boulevard,42.3,-83.48,32078,65403,80057,784,4,Not Retired,31-45,1.2240570004434048,1209,Mastercard,Debit,5033135709911480,07/2024,170,YES,1,23344,2010-02-01T00:00:00Z,2010,Yes
461,42,68,1977,12,Female,28 Hillside Boulevard,42.3,-83.48,32078,65403,80057,784,4,Not Retired,31-45,1.2240570004434048,5313,Mastercard,Debit,5611522756791997,01/2020,882,YES,2,33642,2016-10-01T00:00:00Z,2016,Yes
1165,55,73,1964,11,Female,446 Birch Drive,36.37,-84.12,13522,27572,59404,797,1,Not Retired,46-60,2.1545045698534744,4762,Mastercard,Debit,5037404409791945,01/2022,681,YES,1,14695,2010-09-01T00:00:00Z,2011,Yes
1448,48,70,1971,12,Female,578 Maple Avenue,35.05,-82.09,18899,38539,0,850,3,Not Retired,46-60,0,126,Mastercard,Credit,5571363047071896,09/2023,510,YES,1,13200,2007-01-01T00:00:00Z,2015,Yes
1448,48,70,1971,12,Female,578 Maple Avenue,35.05,-82.09,18899,38539,0,850,3,Not Retired,46-60,0,4685,Visa,Debit,4083033843851772,01/2020,173,YES,1,29950,2008-09-01T00:00:00Z,2013,Yes
1448,48,70,1971,12,Female,578 Maple Avenue,35.05,-82.09,18899,38539,0,850,3,Not Retired,46-60,0,5907,Visa,Credit,4829916759482899,07/2024,768,YES,2,4600,2007-12-01T00:00:00Z,2011,Yes
1288,41,57,1978,7,Female,14 Valley Drive,38.47,-81.81,18666,38059,68220,634,2,Not Retired,31-45,1.7924800966919785,2428,Mastercard,Debit,5458492483408549,12/2022,92,YES,1,10051,2002-04-01T00:00:00Z,2011,Yes
1288,41,57,1978,7,Female,14 Valley Drive,38.47,-81.81,18666,38059,68220,634,2,Not Retired,31-45,1.7924800966919785,1013,Mastercard,Debit,5879094230635425,12/2015,729,YES,2,9796,2003-02-01T00:00:00Z,2013,Yes
1178,59,68,1960,11,Female,2475 Little Creek Boulevard,30.56,-97.86,25872,52754,38191,693,5,Not Retired,46-60,0.7239451036888198,5145,Mastercard,Debit,5769435406360328,10/2021,957,YES,1,17826,2009-10-01T00:00:00Z,2009,Yes
1178,59,68,1960,11,Female,2475 Little Creek Boulevard,30.56,-97.86,25872,52754,38191,693,5,Not Retired,46-60,0.7239451036888198,5854,Mastercard,Debit,5588799529406913,11/2024,778,YES,1,19086,2006-12-01T00:00:00Z,2009,Yes
1178,59,68,1960,11,Female,2475 Little Creek Boulevard,30.56,-97.86,25872,52754,38191,693,5,Not Retired,46-60,0.7239451036888198,5296,Visa,Debit,4410685608952637,06/2024,265,YES,2,17345,2014-10-01T00:00:00Z,2014,Yes
1178,59,68,1960,11,Female,2475 Little Creek Boulevard,30.56,-97.86,25872,52754,38191,693,5,Not Retired,46-60,0.7239451036888198,1327,Visa,Debit,4470822684089911,09/2020,923,YES,2,17976,2013-02-01T00:00:00Z,2013,Yes
1178,59,68,1960,11,Female,2475 Little Creek Boulevard,30.56,-97.86,25872,52754,38191,693,5,Not Retired,46-60,0.7239451036888198,383,Visa,Debit,4804338444306727,01/2022,279,YES,2,16447,2019-01-01T00:00:00Z,2019,No
1391,45,59,1975,2,Male,9604 Catherine Drive,40.72,-73.86,25109,51196,67164,631,4,Not Retired,31-45,1.3118993671380577,5129,Visa,Debit,4194362281636453,10/2024,271,YES,2,29573,2008-10-01T00:00:00Z,2009,Yes
1391,45,59,1975,2,Male,9604 Catherine Drive,40.72,-73.86,25109,51196,67164,631,4,Not Retired,31-45,1.3118993671380577,5995,Mastercard,Debit (Prepaid),5436469451844829,12/2021,48,YES,2,98,2010-12-01T00:00:00Z,2010,Yes
1391,45,59,1975,2,Male,9604 Catherine Drive,40.72,-73.86,25109,51196,67164,631,4,Not Retired,31-45,1.3118993671380577,4107,Mastercard,Debit,5648865641388293,08/2019,71,YES,2,2559,2002-08-01T00:00:00Z,2012,Yes
1391,45,59,1975,2,Male,9604 Catherine Drive,40.72,-73.86,25109,51196,67164,631,4,Not Retired,31-45,1.3118993671380577,36,Mastercard,Debit,5914243757284149,10/2012,436,YES,2,6552,2003-01-01T00:00:00Z,2010,Yes
838,26,70,1993,7,Male,349 First Drive,33.78,-84.44,24382,49713,91776,763,1,Not Retired,18-30,1.8461167099149116,445,Mastercard,Credit,5193780952753626,01/2021,591,YES,2,13800,2020-01-01T00:00:00Z,2020,No
54,21,68,1998,4,Female,7914 Essex Boulevard,41.66,-83.58,21660,44160,134173,696,3,Not Retired,18-30,3.0383378623188406,1466,Mastercard,Debit,5957925302951752,08/2020,746,YES,1,16375,2020-02-01T00:00:00Z,2020,No
54,21,68,1998,4,Female,7914 Essex Boulevard,41.66,-83.58,21660,44160,134173,696,3,Not Retired,18-30,3.0383378623188406,749,Visa,Debit,4557061225558443,05/2023,780,YES,1,14213,2020-01-01T00:00:00Z,2020,No
54,21,68,1998,4,Female,7914 Essex Boulevard,41.66,-83.58,21660,44160,134173,696,3,Not Retired,18-30,3.0383378623188406,1772,Visa,Debit (Prepaid),4883222888293069,09/2020,2,YES,1,73,2020-02-01T00:00:00Z,2020,No
1602,41,66,1979,2,Female,2079 Maple Drive,40.38,-77.88,14650,29864,44902,717,2,Not Retired,31-45,1.5035494240557192,282,Visa,Credit,4698943729070491,09/2020,450,YES,1,6600,2011-01-01T00:00:00Z,2013,Yes
1602,41,66,1979,2,Female,2079 Maple Drive,40.38,-77.88,14650,29864,44902,717,2,Not Retired,31-45,1.5035494240557192,6105,Mastercard,Credit,5579147219556308,06/2022,806,NO,2,7200,2015-12-01T00:00:00Z,2015,Yes
1938,22,67,1997,7,Male,295 Valley Drive,29.45,-98.5,28135,57367,115418,795,2,Not Retired,18-30,2.0119232311259085,446,Mastercard,Debit,5099614207935768,11/2020,856,YES,1,2868,2020-01-01T00:00:00Z,2020,No
1938,22,67,1997,7,Male,295 Valley Drive,29.45,-98.5,28135,57367,115418,795,2,Not Retired,18-30,2.0119232311259085,422,Discover,Credit,6177503172021506,05/2024,97,YES,1,3400,2020-01-01T00:00:00Z,2020,No
1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,Retired,60+,0.2298048909684824,5231,Mastercard,Debit,5188130978534931,01/2022,446,YES,1,12915,2011-10-01T00:00:00Z,2013,Yes
1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,Retired,60+,0.2298048909684824,2615,Visa,Debit (Prepaid),4860320285002452,12/2023,366,YES,2,84,2009-04-01T00:00:00Z,2017,Yes
1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,Retired,60+,0.2298048909684824,2776,Discover,Credit,6417599205270844,07/2021,504,YES,2,17600,2018-04-01T00:00:00Z,2018,No
1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,Retired,60+,0.2298048909684824,5452,Mastercard,Debit,5516722949603675,12/2012,621,YES,1,31542,2006-11-01T00:00:00Z,2009,Yes
1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,Retired,60+,0.2298048909684824,3563,Mastercard,Debit,5891053637541514,02/2022,362,YES,2,23049,2013-06-01T00:00:00Z,2013,Yes
1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,Retired,60+,0.2298048909684824,6134,Visa,Debit,4222570131769035,05/2020,141,YES,1,29734,2017-12-01T00:00:00Z,2017,Yes
1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,Retired,60+,0.2298048909684824,4818,Visa,Credit,4453742478192143,01/2020,346,YES,2,27000,2011-09-01T00:00:00Z,2016,Yes
1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,Retired,60+,0.2298048909684824,2171,Mastercard,Debit (Prepaid),5335984658439104,11/2022,320,YES,1,18,2008-03-01T00:00:00Z,2010,Yes
688,44,67,1975,3,Male,5125 Elm Drive,41.31,-111.96,23165,47227,151030,760,4,Not Retired,31-45,3.1979587947572363,6106,Mastercard,Debit,5708150083756692,04/2023,824,YES,1,17848,2015-12-01T00:00:00Z,2015,Yes
688,44,67,1975,3,Male,5125 Elm Drive,41.31,-111.96,23165,47227,151030,760,4,Not Retired,31-45,3.1979587947572363,3042,Mastercard,Debit,5238684130320063,11/2022,870,NO,1,25563,2010-05-01T00:00:00Z,2010,Yes
688,44,67,1975,3,Male,5125 Elm Drive,41.31,-111.96,23165,47227,151030,760,4,Not Retired,31-45,3.1979587947572363,5209,Visa,Credit,4740880792169372,04/2020,168,YES,2,12000,2010-10-01T00:00:00Z,2010,Yes
688,44,67,1975,3,Male,5125 Elm Drive,41.31,-111.96,23165,47227,151030,760,4,Not Retired,31-45,3.1979587947572363,1296,Amex,Credit,361648729239104,11/2018,709,NO,2,6600,2012-02-01T00:00:00Z,2012,Yes
749,22,68,1997,10,Male,4098 Park Drive,32.75,-97.33,12051,24574,80667,674,3,Not Retired,18-30,3.2826157727679663,389,Amex,Credit,363305614201313,09/2023,943,NO,1,5600,2020-01-01T00:00:00Z,2020,No
749,22,68,1997,10,Male,4098 Park Drive,32.75,-97.33,12051,24574,80667,674,3,Not Retired,18-30,3.2826157727679663,1773,Visa,Debit,4360859456629853,11/2022,428,YES,3,11873,2020-02-01T00:00:00Z,2020,No
749,22,68,1997,10,Male,4098 Park Drive,32.75,-97.33,12051,24574,80667,674,3,Not Retired,18-30,3.2826157727679663,1467,Mastercard,Credit,5498016831726771,02/2020,871,YES,1,7200,2020-02-01T00:00:00Z,2020,No
643,29,65,1991,1,Female,892 Spruce Street,40.69,-73.75,21283,43397,42168,697,2,Not Retired,18-30,0.9716800700509252,1395,Amex,Credit,381572912003735,08/2024,145,YES,1,10000,2020-02-01T00:00:00Z,2020,No
643,29,65,1991,1,Female,892 Spruce Street,40.69,-73.75,21283,43397,42168,697,2,Not Retired,18-30,0.9716800700509252,5597,Mastercard,Credit,5079302523329059,04/2023,381,YES,2,500,2010-11-01T00:00:00Z,2010,Yes
1219,28,72,1991,6,Female,9977 Oak Avenue,38.68,-76.17,28497,58105,70254,688,3,Not Retired,18-30,1.20908699767662,1468,Mastercard,Debit,5546998350637125,02/2020,718,YES,1,22697,2020-02-01T00:00:00Z,2020,No
1219,28,72,1991,6,Female,9977 Oak Avenue,38.68,-76.17,28497,58105,70254,688,3,Not Retired,18-30,1.20908699767662,2309,Mastercard,Credit,5326031764905960,08/2023,437,YES,1,18000,2013-03-01T00:00:00Z,2013,Yes
1219,28,72,1991,6,Female,9977 Oak Avenue,38.68,-76.17,28497,58105,70254,688,3,Not Retired,18-30,1.20908699767662,3466,Mastercard,Debit,5096150037217374,10/2024,862,YES,1,32903,2010-06-01T00:00:00Z,2010,Yes
1198,82,67,1937,6,Male,79 South Boulevard,29.5,-97.44,15092,10869,1820,820,2,Retired,60+,0.1674487073327813,2804,Visa,Debit,4489873116412364,08/2021,547,YES,2,12764,1999-05-01T00:00:00Z,2010,Yes
1198,82,67,1937,6,Male,79 South Boulevard,29.5,-97.44,15092,10869,1820,820,2,Retired,60+,0.1674487073327813,1388,Mastercard,Credit,5621725368325863,10/2022,60,YES,1,6300,2019-02-01T00:00:00Z,2019,No
898,90,66,1929,6,Female,145 River Drive,40.59,-75.47,12427,19893,1712,566,3,Retired,60+,0.08606042326446489,4660,Mastercard,Debit,5923138803280580,02/2022,934,YES,2,7541,2008-09-01T00:00:00Z,2013,Yes
898,90,66,1929,6,Female,145 River Drive,40.59,-75.47,12427,19893,1712,566,3,Retired,60+,0.08606042326446489,3356,Visa,Debit,4447989421793048,03/2022,995,YES,2,1266,2007-06-01T00:00:00Z,2012,Yes
898,90,66,1929,6,Female,145 River Drive,40.59,-75.47,12427,19893,1712,566,3,Retired,60+,0.08606042326446489,4870,Mastercard,Credit,5000307662634780,04/2020,263,NO,1,9500,2014-09-01T00:00:00Z,2014,Yes
882,63,65,1956,8,Male,7605 Essex Boulevard,40.39,-82.47,18019,36743,71719,612,2,Not Retired,60+,1.9519092071959283,3467,Mastercard,Debit,5707305515533516,04/2020,203,YES,2,1837,2010-06-01T00:00:00Z,2010,Yes
882,63,65,1956,8,Male,7605 Essex Boulevard,40.39,-82.47,18019,36743,71719,612,2,Not Retired,60+,1.9519092071959283,1079,Mastercard,Debit,5864987017850552,08/2023,258,YES,2,17453,2006-02-01T00:00:00Z,2008,Yes
348,49,70,1970,7,Female,480 Seventh Lane,40.22,-74.76,22747,46377,79980,719,3,Not Retired,46-60,1.724561743967915,2977,Visa,Debit,4228885239928189,10/2013,543,NO,1,28283,2008-05-01T00:00:00Z,2012,Yes
348,49,70,1970,7,Female,480 Seventh Lane,40.22,-74.76,22747,46377,79980,719,3,Not Retired,46-60,1.724561743967915,3073,Visa,Credit,4210237285941913,04/2020,160,YES,1,13500,2010-05-01T00:00:00Z,2012,Yes
348,49,70,1970,7,Female,480 Seventh Lane,40.22,-74.76,22747,46377,79980,719,3,Not Retired,46-60,1.724561743967915,3554,Visa,Credit,4877073763902898,07/2014,786,YES,2,13300,2012-06-01T00:00:00Z,2012,Yes
633,36,69,1983,10,Female,5506 Fifth Boulevard,33.88,-118.27,24611,50179,110515,743,1,Not Retired,31-45,2.202415353036131,2597,Mastercard,Debit,5558040779986506,09/2021,69,YES,2,17941,2009-04-01T00:00:00Z,2009,Yes
1493,30,65,1989,11,Male,136 Spruce Street,38.22,-122.55,26748,54537,121987,765,4,Not Retired,18-30,2.23677503346352,3489,Visa,Credit,4642496218651973,04/2018,594,YES,1,14400,2010-06-01T00:00:00Z,2012,Yes
1493,30,65,1989,11,Male,136 Spruce Street,38.22,-122.55,26748,54537,121987,765,4,Not Retired,18-30,2.23677503346352,4003,Visa,Credit,4244401907291512,04/2020,120,YES,1,4400,2012-07-01T00:00:00Z,2012,Yes
1493,30,65,1989,11,Male,136 Spruce Street,38.22,-122.55,26748,54537,121987,765,4,Not Retired,18-30,2.23677503346352,1469,Mastercard,Credit,5157439545898691,03/2020,657,YES,1,13000,2020-02-01T00:00:00Z,2020,No
1493,30,65,1989,11,Male,136 Spruce Street,38.22,-122.55,26748,54537,121987,765,4,Not Retired,18-30,2.23677503346352,1774,Visa,Debit,4079516725179269,04/2023,72,YES,2,22701,2020-02-01T00:00:00Z,2020,No
1161,23,66,1996,12,Male,306 First Drive,28.68,-81.51,24155,49255,6557,823,2,Not Retired,18-30,0.13312354075728353,1470,Mastercard,Credit,5597117503471640,08/2024,934,NO,1,16100,2020-02-01T00:00:00Z,2020,No
1161,23,66,1996,12,Male,306 First Drive,28.68,-81.51,24155,49255,6557,823,2,Not Retired,18-30,0.13312354075728353,1471,Mastercard,Debit,5808372218918202,09/2023,138,YES,2,7629,2020-02-01T00:00:00Z,2020,No
217,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Not Retired,31-45,0.7042312526183494,2691,Mastercard,Debit,5565497732362129,03/2022,430,NO,1,16538,2012-04-01T00:00:00Z,2012,Yes
217,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Not Retired,31-45,0.7042312526183494,174,Visa,Debit,4072893581482208,12/2020,578,YES,2,22746,2008-01-01T00:00:00Z,2010,Yes
217,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Not Retired,31-45,0.7042312526183494,1364,Mastercard,Debit,5161929618424764,07/2016,743,YES,1,9737,2016-02-01T00:00:00Z,2016,Yes
217,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Not Retired,31-45,0.7042312526183494,1266,Mastercard,Credit,5359358098670039,07/2019,428,YES,1,6500,2011-02-01T00:00:00Z,2014,Yes
217,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Not Retired,31-45,0.7042312526183494,1267,Mastercard,Debit,5093514487076217,06/2020,889,YES,2,2650,2011-02-01T00:00:00Z,2013,Yes
217,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Not Retired,31-45,0.7042312526183494,207,Visa,Credit,4409790595650716,05/2012,839,YES,2,8200,2009-01-01T00:00:00Z,2011,Yes
217,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Not Retired,31-45,0.7042312526183494,5448,Amex,Credit,373325875666765,01/2022,204,YES,2,6200,2006-11-01T00:00:00Z,2013,Yes
1877,65,66,1955,1,Male,190 Sixth Drive,32.92,-96.45,34659,70673,87605,714,4,Not Retired,60+,1.2395823015861789,5449,Amex,Credit,366837170672753,01/2021,803,YES,2,22600,2006-11-01T00:00:00Z,2014,Yes
1877,65,66,1955,1,Male,190 Sixth Drive,32.92,-96.45,34659,70673,87605,714,4,Not Retired,60+,1.2395823015861789,2107,Mastercard,Debit,5260255791659846,05/2024,428,YES,2,6940,2006-03-01T00:00:00Z,2009,Yes
1877,65,66,1955,1,Male,190 Sixth Drive,32.92,-96.45,34659,70673,87605,714,4,Not Retired,60+,1.2395823015861789,2398,Mastercard,Debit,5911939393457828,03/2024,410,YES,2,23408,1996-04-01T00:00:00Z,2008,Yes
1877,65,66,1955,1,Male,190 Sixth Drive,32.92,-96.45,34659,70673,87605,714,4,Not Retired,60+,1.2395823015861789,5414,Visa,Credit,4226284680001632,09/2022,966,YES,2,9700,2004-11-01T00:00:00Z,2007,Yes
668,87,57,1932,10,Female,8569 Wessex Boulevard,33.52,-86.79,13263,16342,1758,747,5,Retired,60+,0.10757557214539223,3758,Mastercard,Debit,5624997997810589,06/2024,992,NO,2,10538,2006-07-01T00:00:00Z,2006,Yes
668,87,57,1932,10,Female,8569 Wessex Boulevard,33.52,-86.79,13263,16342,1758,747,5,Retired,60+,0.10757557214539223,4097,Mastercard,Debit,5752209560237460,03/2023,385,YES,2,6853,2001-08-01T00:00:00Z,2006,Yes
668,87,57,1932,10,Female,8569 Wessex Boulevard,33.52,-86.79,13263,16342,1758,747,5,Retired,60+,0.10757557214539223,5778,Mastercard,Debit,5470018669871087,10/2020,598,YES,2,607,2002-12-01T00:00:00Z,2010,Yes
668,87,57,1932,10,Female,8569 Wessex Boulevard,33.52,-86.79,13263,16342,1758,747,5,Retired,60+,0.10757557214539223,4318,Mastercard,Credit,5764603958082866,08/2021,397,YES,1,0,2010-08-01T00:00:00Z,2010,Yes
668,87,57,1932,10,Female,8569 Wessex Boulevard,33.52,-86.79,13263,16342,1758,747,5,Retired,60+,0.10757557214539223,5015,Visa,Debit,4378354586828464,06/2021,644,YES,2,8253,2004-10-01T00:00:00Z,2011,Yes
533,22,65,1997,9,Male,385 Lexington Boulevard,32.71,-102.65,15183,30961,42597,677,1,Not Retired,18-30,1.375827654145538,750,Visa,Debit,4415203972868492,09/2020,847,YES,2,8492,2020-01-01T00:00:00Z,2020,No
203,58,67,1961,3,Female,407 Park Lane,32.9,-80.93,14864,30305,23392,776,3,Not Retired,46-60,0.7718858274212176,242,Visa,Credit,4716309780327853,07/2022,275,YES,1,9100,2010-01-01T00:00:00Z,2010,Yes
203,58,67,1961,3,Female,407 Park Lane,32.9,-80.93,14864,30305,23392,776,3,Not Retired,46-60,0.7718858274212176,3966,Mastercard,Credit,5175414290540891,04/2022,497,NO,2,2600,2011-07-01T00:00:00Z,2011,Yes
203,58,67,1961,3,Female,407 Park Lane,32.9,-80.93,14864,30305,23392,776,3,Not Retired,46-60,0.7718858274212176,5375,Mastercard,Credit,5079431552272493,05/2024,813,NO,1,7300,2002-11-01T00:00:00Z,2010,Yes
1738,30,68,1989,3,Male,5142 Little Creek Street,35.67,-97.41,33736,68784,198417,696,4,Not Retired,18-30,2.8846388695045357,5166,Visa,Credit,4841586209388617,08/2020,207,YES,1,15000,2009-10-01T00:00:00Z,2009,Yes
1738,30,68,1989,3,Male,5142 Little Creek Street,35.67,-97.41,33736,68784,198417,696,4,Not Retired,18-30,2.8846388695045357,1472,Mastercard,Credit,5133341979041600,04/2024,497,YES,2,18700,2020-02-01T00:00:00Z,2020,No
1738,30,68,1989,3,Male,5142 Little Creek Street,35.67,-97.41,33736,68784,198417,696,4,Not Retired,18-30,2.8846388695045357,751,Visa,Debit,4044685132149960,05/2021,579,YES,1,21458,2020-01-01T00:00:00Z,2020,No
1738,30,68,1989,3,Male,5142 Little Creek Street,35.67,-97.41,33736,68784,198417,696,4,Not Retired,18-30,2.8846388695045357,5623,Visa,Credit,4825181289428263,04/2020,635,NO,1,15700,2010-11-01T00:00:00Z,2014,Yes
713,25,71,1994,8,Female,224 Mountain View Boulevard,48.19,-114.38,17040,34745,26503,691,4,Not Retired,18-30,0.7627860123758814,6099,Mastercard,Debit,5533057740649374,01/2020,13,YES,2,20765,2014-12-01T00:00:00Z,2014,Yes
713,25,71,1994,8,Female,224 Mountain View Boulevard,48.19,-114.38,17040,34745,26503,691,4,Not Retired,18-30,0.7627860123758814,1473,Mastercard,Debit,5137811039972629,06/2022,170,NO,2,18101,2020-02-01T00:00:00Z,2020,No
